Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.220	24.400	166.88	0.0059922	-0.034757	-0.030697	-1.4198	16.988	27.835	911.62	-0.0070658	undefined	undefined	liquid
22.220	24.404	166.88	0.0059922	-0.034758	-0.030696	-1.4198	16.988	27.835	911.62	-0.0070659	undefined	undefined	liquid
22.220	24.408	166.88	0.0059922	-0.034758	-0.030696	-1.4198	16.988	27.835	911.63	-0.0070659	undefined	undefined	liquid
22.220	24.413	166.88	0.0059922	-0.034758	-0.030695	-1.4198	16.988	27.835	911.63	-0.0070659	undefined	undefined	liquid
22.220	24.417	166.88	0.0059922	-0.034758	-0.030695	-1.4198	16.988	27.835	911.63	-0.0070659	undefined	undefined	liquid
22.220	24.421	166.88	0.0059922	-0.034758	-0.030694	-1.4198	16.988	27.835	911.63	-0.0070659	undefined	undefined	liquid
22.220	24.425	166.88	0.0059922	-0.034759	-0.030694	-1.4199	16.988	27.835	911.63	-0.0070659	undefined	undefined	liquid
22.220	24.429	166.88	0.0059922	-0.034759	-0.030693	-1.4199	16.988	27.835	911.63	-0.0070659	undefined	undefined	liquid
22.220	24.434	166.88	0.0059922	-0.034759	-0.030693	-1.4199	16.988	27.835	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.438	166.88	0.0059922	-0.034759	-0.030692	-1.4199	16.988	27.835	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.442	166.88	0.0059922	-0.034760	-0.030692	-1.4199	16.988	27.835	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.446	166.88	0.0059922	-0.034760	-0.030691	-1.4199	16.988	27.834	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.450	166.88	0.0059922	-0.034760	-0.030691	-1.4199	16.988	27.834	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.455	166.88	0.0059922	-0.034760	-0.030691	-1.4199	16.988	27.834	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.459	166.88	0.0059922	-0.034761	-0.030690	-1.4199	16.988	27.834	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.463	166.88	0.0059922	-0.034761	-0.030690	-1.4200	16.988	27.834	911.63	-0.0070660	undefined	undefined	liquid
22.220	24.467	166.88	0.0059922	-0.034761	-0.030689	-1.4200	16.988	27.834	911.63	-0.0070661	undefined	undefined	liquid
22.220	24.471	166.88	0.0059922	-0.034761	-0.030689	-1.4200	16.988	27.834	911.63	-0.0070661	undefined	undefined	liquid
22.220	24.476	166.88	0.0059922	-0.034762	-0.030688	-1.4200	16.988	27.834	911.63	-0.0070661	undefined	undefined	liquid
22.220	24.480	166.88	0.0059922	-0.034762	-0.030688	-1.4200	16.988	27.834	911.63	-0.0070661	undefined	undefined	liquid
22.220	24.484	166.88	0.0059922	-0.034762	-0.030687	-1.4200	16.988	27.834	911.63	-0.0070661	undefined	undefined	liquid
22.220	24.488	166.88	0.0059922	-0.034762	-0.030687	-1.4200	16.988	27.834	911.64	-0.0070661	undefined	undefined	liquid
22.220	24.492	166.88	0.0059922	-0.034763	-0.030686	-1.4200	16.988	27.834	911.64	-0.0070661	undefined	undefined	liquid
22.220	24.497	166.88	0.0059922	-0.034763	-0.030686	-1.4200	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.501	166.88	0.0059922	-0.034763	-0.030686	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.505	166.88	0.0059922	-0.034763	-0.030685	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.509	166.88	0.0059922	-0.034763	-0.030685	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.513	166.88	0.0059922	-0.034764	-0.030684	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.518	166.88	0.0059922	-0.034764	-0.030684	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.522	166.89	0.0059921	-0.034764	-0.030683	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.526	166.89	0.0059921	-0.034764	-0.030683	-1.4201	16.988	27.834	911.64	-0.0070662	undefined	undefined	liquid
22.220	24.530	166.89	0.0059921	-0.034765	-0.030682	-1.4201	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.534	166.89	0.0059921	-0.034765	-0.030682	-1.4201	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.539	166.89	0.0059921	-0.034765	-0.030681	-1.4201	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.543	166.89	0.0059921	-0.034765	-0.030681	-1.4202	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.547	166.89	0.0059921	-0.034766	-0.030680	-1.4202	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.551	166.89	0.0059921	-0.034766	-0.030680	-1.4202	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.555	166.89	0.0059921	-0.034766	-0.030680	-1.4202	16.988	27.834	911.64	-0.0070663	undefined	undefined	liquid
22.220	24.560	166.89	0.0059921	-0.034766	-0.030679	-1.4202	16.988	27.834	911.64	-0.0070664	undefined	undefined	liquid
22.220	24.564	166.89	0.0059921	-0.034767	-0.030679	-1.4202	16.988	27.834	911.64	-0.0070664	undefined	undefined	liquid
22.220	24.568	166.89	0.0059921	-0.034767	-0.030678	-1.4202	16.988	27.834	911.65	-0.0070664	undefined	undefined	liquid
22.220	24.572	166.89	0.0059921	-0.034767	-0.030678	-1.4202	16.988	27.834	911.65	-0.0070664	undefined	undefined	liquid
22.220	24.576	166.89	0.0059921	-0.034767	-0.030677	-1.4202	16.988	27.834	911.65	-0.0070664	undefined	undefined	liquid
22.220	24.581	166.89	0.0059921	-0.034768	-0.030677	-1.4203	16.988	27.834	911.65	-0.0070664	undefined	undefined	liquid
22.220	24.585	166.89	0.0059921	-0.034768	-0.030676	-1.4203	16.988	27.834	911.65	-0.0070664	undefined	undefined	liquid
22.220	24.589	166.89	0.0059921	-0.034768	-0.030676	-1.4203	16.988	27.834	911.65	-0.0070664	undefined	undefined	liquid
22.220	24.593	166.89	0.0059921	-0.034768	-0.030675	-1.4203	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.597	166.89	0.0059921	-0.034769	-0.030675	-1.4203	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.602	166.89	0.0059921	-0.034769	-0.030675	-1.4203	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.606	166.89	0.0059921	-0.034769	-0.030674	-1.4203	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.610	166.89	0.0059921	-0.034769	-0.030674	-1.4203	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.614	166.89	0.0059921	-0.034769	-0.030673	-1.4203	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.618	166.89	0.0059921	-0.034770	-0.030673	-1.4204	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.623	166.89	0.0059921	-0.034770	-0.030672	-1.4204	16.988	27.834	911.65	-0.0070665	undefined	undefined	liquid
22.220	24.627	166.89	0.0059921	-0.034770	-0.030672	-1.4204	16.988	27.833	911.65	-0.0070666	undefined	undefined	liquid
22.220	24.631	166.89	0.0059921	-0.034770	-0.030671	-1.4204	16.988	27.833	911.65	-0.0070666	undefined	undefined	liquid
22.220	24.635	166.89	0.0059921	-0.034771	-0.030671	-1.4204	16.988	27.833	911.65	-0.0070666	undefined	undefined	liquid
22.220	24.639	166.89	0.0059921	-0.034771	-0.030670	-1.4204	16.988	27.833	911.65	-0.0070666	undefined	undefined	liquid
22.220	24.644	166.89	0.0059921	-0.034771	-0.030670	-1.4204	16.988	27.833	911.65	-0.0070666	undefined	undefined	liquid
22.220	24.648	166.89	0.0059921	-0.034771	-0.030669	-1.4204	16.988	27.833	911.66	-0.0070666	undefined	undefined	liquid
22.220	24.652	166.89	0.0059921	-0.034772	-0.030669	-1.4204	16.988	27.833	911.66	-0.0070666	undefined	undefined	liquid
22.220	24.656	166.89	0.0059921	-0.034772	-0.030669	-1.4205	16.988	27.833	911.66	-0.0070667	undefined	undefined	liquid
