Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.230	24.400	166.86	0.0059931	-0.034479	-0.030418	-1.4073	17.001	27.859	911.22	-0.0070561	undefined	undefined	liquid
22.230	24.404	166.86	0.0059931	-0.034480	-0.030418	-1.4073	17.001	27.859	911.22	-0.0070561	undefined	undefined	liquid
22.230	24.408	166.86	0.0059931	-0.034480	-0.030417	-1.4073	17.001	27.859	911.22	-0.0070561	undefined	undefined	liquid
22.230	24.413	166.86	0.0059931	-0.034480	-0.030417	-1.4073	17.001	27.859	911.22	-0.0070561	undefined	undefined	liquid
22.230	24.417	166.86	0.0059931	-0.034480	-0.030416	-1.4073	17.001	27.859	911.22	-0.0070561	undefined	undefined	liquid
22.230	24.421	166.86	0.0059931	-0.034481	-0.030416	-1.4073	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.425	166.86	0.0059931	-0.034481	-0.030415	-1.4073	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.429	166.86	0.0059931	-0.034481	-0.030415	-1.4073	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.434	166.86	0.0059931	-0.034481	-0.030414	-1.4074	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.438	166.86	0.0059931	-0.034482	-0.030414	-1.4074	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.442	166.86	0.0059931	-0.034482	-0.030413	-1.4074	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.446	166.86	0.0059931	-0.034482	-0.030413	-1.4074	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.450	166.86	0.0059931	-0.034482	-0.030413	-1.4074	17.001	27.859	911.22	-0.0070562	undefined	undefined	liquid
22.230	24.455	166.86	0.0059931	-0.034483	-0.030412	-1.4074	17.001	27.859	911.22	-0.0070563	undefined	undefined	liquid
22.230	24.459	166.86	0.0059931	-0.034483	-0.030412	-1.4074	17.001	27.859	911.22	-0.0070563	undefined	undefined	liquid
22.230	24.463	166.86	0.0059931	-0.034483	-0.030411	-1.4074	17.001	27.859	911.22	-0.0070563	undefined	undefined	liquid
22.230	24.467	166.86	0.0059931	-0.034483	-0.030411	-1.4074	17.001	27.859	911.22	-0.0070563	undefined	undefined	liquid
22.230	24.471	166.86	0.0059931	-0.034484	-0.030410	-1.4074	17.001	27.859	911.23	-0.0070563	undefined	undefined	liquid
22.230	24.476	166.86	0.0059931	-0.034484	-0.030410	-1.4075	17.001	27.859	911.23	-0.0070563	undefined	undefined	liquid
22.230	24.480	166.86	0.0059931	-0.034484	-0.030409	-1.4075	17.001	27.859	911.23	-0.0070563	undefined	undefined	liquid
22.230	24.484	166.86	0.0059931	-0.034484	-0.030409	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.488	166.86	0.0059931	-0.034484	-0.030408	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.492	166.86	0.0059931	-0.034485	-0.030408	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.497	166.86	0.0059931	-0.034485	-0.030408	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.501	166.86	0.0059931	-0.034485	-0.030407	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.505	166.86	0.0059931	-0.034485	-0.030407	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.509	166.86	0.0059931	-0.034486	-0.030406	-1.4075	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.513	166.86	0.0059931	-0.034486	-0.030406	-1.4076	17.001	27.858	911.23	-0.0070564	undefined	undefined	liquid
22.230	24.518	166.86	0.0059931	-0.034486	-0.030405	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.522	166.86	0.0059931	-0.034486	-0.030405	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.526	166.86	0.0059931	-0.034487	-0.030404	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.530	166.86	0.0059931	-0.034487	-0.030404	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.534	166.86	0.0059931	-0.034487	-0.030403	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.539	166.86	0.0059931	-0.034487	-0.030403	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.543	166.86	0.0059931	-0.034488	-0.030402	-1.4076	17.001	27.858	911.23	-0.0070565	undefined	undefined	liquid
22.230	24.547	166.86	0.0059931	-0.034488	-0.030402	-1.4076	17.001	27.858	911.23	-0.0070566	undefined	undefined	liquid
22.230	24.551	166.86	0.0059931	-0.034488	-0.030402	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.555	166.86	0.0059931	-0.034488	-0.030401	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.560	166.86	0.0059931	-0.034489	-0.030401	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.564	166.86	0.0059931	-0.034489	-0.030400	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.568	166.86	0.0059931	-0.034489	-0.030400	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.572	166.86	0.0059931	-0.034489	-0.030399	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.576	166.86	0.0059930	-0.034489	-0.030399	-1.4077	17.001	27.858	911.24	-0.0070566	undefined	undefined	liquid
22.230	24.581	166.86	0.0059930	-0.034490	-0.030398	-1.4077	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.585	166.86	0.0059930	-0.034490	-0.030398	-1.4077	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.589	166.86	0.0059930	-0.034490	-0.030397	-1.4078	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.593	166.86	0.0059930	-0.034490	-0.030397	-1.4078	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.597	166.86	0.0059930	-0.034491	-0.030397	-1.4078	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.602	166.86	0.0059930	-0.034491	-0.030396	-1.4078	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.606	166.86	0.0059930	-0.034491	-0.030396	-1.4078	17.001	27.858	911.24	-0.0070567	undefined	undefined	liquid
22.230	24.610	166.86	0.0059930	-0.034491	-0.030395	-1.4078	17.001	27.858	911.24	-0.0070568	undefined	undefined	liquid
22.230	24.614	166.86	0.0059930	-0.034492	-0.030395	-1.4078	17.001	27.858	911.24	-0.0070568	undefined	undefined	liquid
22.230	24.618	166.86	0.0059930	-0.034492	-0.030394	-1.4078	17.001	27.858	911.24	-0.0070568	undefined	undefined	liquid
22.230	24.623	166.86	0.0059930	-0.034492	-0.030394	-1.4078	17.001	27.858	911.24	-0.0070568	undefined	undefined	liquid
22.230	24.627	166.86	0.0059930	-0.034492	-0.030393	-1.4078	17.001	27.858	911.24	-0.0070568	undefined	undefined	liquid
22.230	24.631	166.86	0.0059930	-0.034493	-0.030393	-1.4079	17.001	27.858	911.25	-0.0070568	undefined	undefined	liquid
22.230	24.635	166.86	0.0059930	-0.034493	-0.030392	-1.4079	17.001	27.858	911.25	-0.0070568	undefined	undefined	liquid
22.230	24.639	166.86	0.0059930	-0.034493	-0.030392	-1.4079	17.001	27.858	911.25	-0.0070568	undefined	undefined	liquid
22.230	24.644	166.86	0.0059930	-0.034493	-0.030391	-1.4079	17.001	27.858	911.25	-0.0070569	undefined	undefined	liquid
22.230	24.648	166.86	0.0059930	-0.034494	-0.030391	-1.4079	17.001	27.858	911.25	-0.0070569	undefined	undefined	liquid
22.230	24.652	166.86	0.0059930	-0.034494	-0.030391	-1.4079	17.001	27.858	911.25	-0.0070569	undefined	undefined	liquid
