Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.190	24.400	166.96	0.0059894	-0.035589	-0.031530	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.404	166.96	0.0059894	-0.035590	-0.031530	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.408	166.96	0.0059894	-0.035590	-0.031530	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.413	166.96	0.0059894	-0.035590	-0.031529	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.417	166.96	0.0059894	-0.035590	-0.031529	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.421	166.96	0.0059894	-0.035591	-0.031528	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.425	166.96	0.0059894	-0.035591	-0.031528	-1.4574	16.950	27.762	912.86	-0.0070953	undefined	undefined	liquid
22.190	24.429	166.96	0.0059894	-0.035591	-0.031527	-1.4574	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.434	166.96	0.0059894	-0.035591	-0.031527	-1.4574	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.438	166.96	0.0059894	-0.035591	-0.031526	-1.4574	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.442	166.96	0.0059894	-0.035592	-0.031526	-1.4575	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.446	166.96	0.0059894	-0.035592	-0.031525	-1.4575	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.450	166.96	0.0059894	-0.035592	-0.031525	-1.4575	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.455	166.96	0.0059894	-0.035592	-0.031525	-1.4575	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.459	166.96	0.0059894	-0.035593	-0.031524	-1.4575	16.950	27.762	912.86	-0.0070954	undefined	undefined	liquid
22.190	24.463	166.96	0.0059894	-0.035593	-0.031524	-1.4575	16.950	27.762	912.86	-0.0070955	undefined	undefined	liquid
22.190	24.467	166.96	0.0059894	-0.035593	-0.031523	-1.4575	16.950	27.762	912.86	-0.0070955	undefined	undefined	liquid
22.190	24.471	166.96	0.0059894	-0.035593	-0.031523	-1.4575	16.950	27.762	912.86	-0.0070955	undefined	undefined	liquid
22.190	24.476	166.96	0.0059894	-0.035594	-0.031522	-1.4575	16.950	27.762	912.86	-0.0070955	undefined	undefined	liquid
22.190	24.480	166.96	0.0059894	-0.035594	-0.031522	-1.4576	16.950	27.762	912.87	-0.0070955	undefined	undefined	liquid
22.190	24.484	166.96	0.0059894	-0.035594	-0.031521	-1.4576	16.950	27.762	912.87	-0.0070955	undefined	undefined	liquid
22.190	24.488	166.96	0.0059894	-0.035594	-0.031521	-1.4576	16.950	27.762	912.87	-0.0070955	undefined	undefined	liquid
22.190	24.492	166.96	0.0059894	-0.035595	-0.031520	-1.4576	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.497	166.96	0.0059894	-0.035595	-0.031520	-1.4576	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.501	166.96	0.0059894	-0.035595	-0.031519	-1.4576	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.505	166.96	0.0059894	-0.035595	-0.031519	-1.4576	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.509	166.96	0.0059894	-0.035596	-0.031519	-1.4576	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.513	166.96	0.0059894	-0.035596	-0.031518	-1.4576	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.518	166.96	0.0059894	-0.035596	-0.031518	-1.4577	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.522	166.96	0.0059894	-0.035596	-0.031517	-1.4577	16.950	27.761	912.87	-0.0070956	undefined	undefined	liquid
22.190	24.526	166.96	0.0059894	-0.035596	-0.031517	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.530	166.96	0.0059894	-0.035597	-0.031516	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.534	166.96	0.0059894	-0.035597	-0.031516	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.539	166.96	0.0059894	-0.035597	-0.031515	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.543	166.96	0.0059894	-0.035597	-0.031515	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.547	166.96	0.0059894	-0.035598	-0.031514	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.551	166.96	0.0059894	-0.035598	-0.031514	-1.4577	16.950	27.761	912.87	-0.0070957	undefined	undefined	liquid
22.190	24.555	166.96	0.0059894	-0.035598	-0.031513	-1.4577	16.950	27.761	912.87	-0.0070958	undefined	undefined	liquid
22.190	24.560	166.96	0.0059894	-0.035598	-0.031513	-1.4578	16.950	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.564	166.96	0.0059894	-0.035599	-0.031513	-1.4578	16.950	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.568	166.96	0.0059894	-0.035599	-0.031512	-1.4578	16.950	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.572	166.96	0.0059894	-0.035599	-0.031512	-1.4578	16.950	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.576	166.96	0.0059893	-0.035599	-0.031511	-1.4578	16.950	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.581	166.96	0.0059893	-0.035600	-0.031511	-1.4578	16.951	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.585	166.96	0.0059893	-0.035600	-0.031510	-1.4578	16.951	27.761	912.88	-0.0070958	undefined	undefined	liquid
22.190	24.589	166.96	0.0059893	-0.035600	-0.031510	-1.4578	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.593	166.96	0.0059893	-0.035600	-0.031509	-1.4578	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.597	166.96	0.0059893	-0.035601	-0.031509	-1.4579	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.602	166.96	0.0059893	-0.035601	-0.031508	-1.4579	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.606	166.96	0.0059893	-0.035601	-0.031508	-1.4579	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.610	166.96	0.0059893	-0.035601	-0.031508	-1.4579	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.614	166.96	0.0059893	-0.035601	-0.031507	-1.4579	16.951	27.761	912.88	-0.0070959	undefined	undefined	liquid
22.190	24.618	166.96	0.0059893	-0.035602	-0.031507	-1.4579	16.951	27.761	912.88	-0.0070960	undefined	undefined	liquid
22.190	24.623	166.96	0.0059893	-0.035602	-0.031506	-1.4579	16.951	27.761	912.88	-0.0070960	undefined	undefined	liquid
22.190	24.627	166.96	0.0059893	-0.035602	-0.031506	-1.4579	16.951	27.761	912.88	-0.0070960	undefined	undefined	liquid
22.190	24.631	166.96	0.0059893	-0.035602	-0.031505	-1.4579	16.951	27.761	912.88	-0.0070960	undefined	undefined	liquid
22.190	24.635	166.96	0.0059893	-0.035603	-0.031505	-1.4580	16.951	27.761	912.88	-0.0070960	undefined	undefined	liquid
22.190	24.639	166.96	0.0059893	-0.035603	-0.031504	-1.4580	16.951	27.761	912.89	-0.0070960	undefined	undefined	liquid
