Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.460	25.280	2.1702	0.46078	0.76365	0.92556	41.391	13.179	26.166	367.55	0.20190	1.2086	0.019417	vapor
22.460	25.285	2.1708	0.46066	0.76364	0.92554	41.389	13.180	26.169	367.54	0.20191	1.2086	0.019418	vapor
22.460	25.291	2.1714	0.46054	0.76363	0.92553	41.387	13.180	26.171	367.54	0.20191	1.2086	0.019418	vapor
22.460	25.296	2.1719	0.46042	0.76362	0.92551	41.385	13.180	26.173	367.53	0.20192	1.2086	0.019418	vapor
22.460	25.302	2.1725	0.46031	0.76361	0.92550	41.382	13.180	26.175	367.52	0.20192	1.2086	0.019419	vapor
22.460	25.307	2.1730	0.46019	0.76360	0.92548	41.380	13.181	26.177	367.51	0.20193	1.2086	0.019419	vapor
22.460	25.313	2.1736	0.46007	0.76359	0.92546	41.378	13.181	26.179	367.51	0.20193	1.2086	0.019420	vapor
22.460	25.318	2.1741	0.45995	0.76358	0.92545	41.375	13.181	26.181	367.50	0.20194	1.2087	0.019420	vapor
22.460	25.324	2.1747	0.45983	0.76357	0.92543	41.373	13.182	26.183	367.49	0.20194	1.2087	0.019420	vapor
22.460	25.329	2.1753	0.45972	0.76356	0.92541	41.371	13.182	26.185	367.49	0.20195	1.2087	0.019421	vapor
22.460	25.335	2.1758	0.45960	0.76355	0.92540	41.369	13.182	26.187	367.48	0.20195	1.2087	0.019421	vapor
22.460	25.340	2.1764	0.45948	0.76354	0.92538	41.366	13.183	26.189	367.47	0.20196	1.2087	0.019421	vapor
22.460	25.346	2.1769	0.45936	0.76354	0.92537	41.364	13.183	26.191	367.47	0.20196	1.2087	0.019422	vapor
22.460	25.351	2.1775	0.45924	0.76353	0.92535	41.362	13.183	26.193	367.46	0.20197	1.2087	0.019422	vapor
22.460	25.357	2.1780	0.45913	0.76352	0.92533	41.359	13.184	26.195	367.45	0.20197	1.2087	0.019423	vapor
22.460	25.362	2.1786	0.45901	0.76351	0.92532	41.357	13.184	26.197	367.45	0.20198	1.2088	0.019423	vapor
22.460	25.368	2.1792	0.45889	0.76350	0.92530	41.355	13.184	26.199	367.44	0.20198	1.2088	0.019423	vapor
22.460	25.373	2.1797	0.45877	0.76349	0.92528	41.353	13.184	26.202	367.43	0.20199	1.2088	0.019424	vapor
22.460	25.379	2.1803	0.45866	0.76348	0.92527	41.350	13.185	26.204	367.43	0.20199	1.2088	0.019424	vapor
22.460	25.384	2.1808	0.45854	0.76347	0.92525	41.348	13.185	26.206	367.42	0.20200	1.2088	0.019425	vapor
22.460	25.390	2.1814	0.45842	0.76346	0.92524	41.346	13.185	26.208	367.41	0.20201	1.2088	0.019425	vapor
22.460	25.395	2.1820	0.45830	0.76345	0.92522	41.344	13.186	26.210	367.40	0.20201	1.2088	0.019425	vapor
22.460	25.401	2.1825	0.45819	0.76344	0.92520	41.341	13.186	26.212	367.40	0.20202	1.2088	0.019426	vapor
22.460	25.406	2.1831	0.45807	0.76343	0.92519	41.339	13.186	26.214	367.39	0.20202	1.2089	0.019426	vapor
22.460	25.412	2.1836	0.45795	0.76342	0.92517	41.337	13.187	26.216	367.38	0.20203	1.2089	0.019427	vapor
22.460	25.417	2.1842	0.45784	0.76341	0.92516	41.334	13.187	26.218	367.38	0.20203	1.2089	0.019427	vapor
22.460	25.423	2.1847	0.45772	0.76340	0.92514	41.332	13.187	26.220	367.37	0.20204	1.2089	0.019427	vapor
22.460	25.428	2.1853	0.45760	0.76339	0.92512	41.330	13.188	26.222	367.36	0.20204	1.2089	0.019428	vapor
22.460	25.434	2.1859	0.45748	0.76338	0.92511	41.328	13.188	26.224	367.36	0.20205	1.2089	0.019428	vapor
22.460	25.439	2.1864	0.45737	0.76337	0.92509	41.325	13.188	26.226	367.35	0.20205	1.2089	0.019428	vapor
22.460	25.445	2.1870	0.45725	0.76336	0.92507	41.323	13.189	26.228	367.34	0.20206	1.2089	0.019429	vapor
22.460	25.450	2.1875	0.45713	0.76335	0.92506	41.321	13.189	26.231	367.34	0.20206	1.2090	0.019429	vapor
22.460	25.456	2.1881	0.45702	0.76334	0.92504	41.318	13.189	26.233	367.33	0.20207	1.2090	0.019430	vapor
22.460	25.461	2.1887	0.45690	0.76333	0.92503	41.316	13.189	26.235	367.32	0.20207	1.2090	0.019430	vapor
22.460	25.467	2.1892	0.45678	0.76332	0.92501	41.314	13.190	26.237	367.31	0.20208	1.2090	0.019430	vapor
22.460	25.472	2.1898	0.45667	0.76331	0.92499	41.312	13.190	26.239	367.31	0.20208	1.2090	0.019431	vapor
22.460	25.478	2.1903	0.45655	0.76330	0.92498	41.309	13.190	26.241	367.30	0.20209	1.2090	0.019431	vapor
22.460	25.483	2.1909	0.45643	0.76329	0.92496	41.307	13.191	26.243	367.29	0.20209	1.2090	0.019432	vapor
22.460	25.489	2.1915	0.45632	0.76328	0.92495	41.305	13.191	26.245	367.29	0.20210	1.2091	0.019432	vapor
22.460	25.494	2.1920	0.45620	0.76327	0.92493	41.303	13.191	26.247	367.28	0.20210	1.2091	0.019432	vapor
22.460	25.500	2.1926	0.45608	0.76326	0.92491	41.300	13.192	26.249	367.27	0.20211	1.2091	0.019433	vapor
22.460	25.505	2.1931	0.45597	0.76325	0.92490	41.298	13.192	26.251	367.27	0.20211	1.2091	0.019433	vapor
22.460	25.511	2.1937	0.45585	0.76324	0.92488	41.296	13.192	26.253	367.26	0.20212	1.2091	0.019433	vapor
22.460	25.516	2.1943	0.45574	0.76323	0.92486	41.293	13.193	26.256	367.25	0.20213	1.2091	0.019434	vapor
22.460	25.522	2.1948	0.45562	0.76322	0.92485	41.291	13.193	26.258	367.25	0.20213	1.2091	0.019434	vapor
22.460	25.527	2.1954	0.45550	0.76321	0.92483	41.289	13.193	26.260	367.24	0.20214	1.2091	0.019435	vapor
22.460	25.533	2.1959	0.45539	0.76320	0.92482	41.287	13.194	26.262	367.23	0.20214	1.2092	0.019435	vapor
22.460	25.538	2.1965	0.45527	0.76319	0.92480	41.284	13.194	26.264	367.22	0.20215	1.2092	0.019435	vapor
22.460	25.544	2.1971	0.45516	0.76318	0.92478	41.282	13.194	26.266	367.22	0.20215	1.2092	0.019436	vapor
22.460	25.549	2.1976	0.45504	0.76317	0.92477	41.280	13.195	26.268	367.21	0.20216	1.2092	0.019436	vapor
22.460	25.555	2.1982	0.45492	0.76316	0.92475	41.278	13.195	26.270	367.20	0.20216	1.2092	0.019437	vapor
22.460	25.560	2.1987	0.45481	0.76315	0.92473	41.275	13.195	26.272	367.20	0.20217	1.2092	0.019437	vapor
22.460	25.566	2.1993	0.45469	0.76314	0.92472	41.273	13.195	26.274	367.19	0.20217	1.2092	0.019437	vapor
22.460	25.571	2.1999	0.45458	0.76313	0.92470	41.271	13.196	26.276	367.18	0.20218	1.2092	0.019438	vapor
22.460	25.577	2.2004	0.45446	0.76312	0.92469	41.268	13.196	26.279	367.18	0.20218	1.2093	0.019438	vapor
22.460	25.582	2.2010	0.45434	0.76311	0.92467	41.266	13.196	26.281	367.17	0.20219	1.2093	0.019439	vapor
