Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.310	24.400	166.65	0.0060006	-0.032248	-0.028182	-1.3068	17.100	28.052	908.00	-0.0069789	undefined	undefined	liquid
22.310	24.404	166.65	0.0060006	-0.032248	-0.028181	-1.3069	17.100	28.052	908.00	-0.0069789	undefined	undefined	liquid
22.310	24.408	166.65	0.0060006	-0.032249	-0.028181	-1.3069	17.100	28.052	908.00	-0.0069789	undefined	undefined	liquid
22.310	24.413	166.65	0.0060006	-0.032249	-0.028180	-1.3069	17.100	28.052	908.00	-0.0069789	undefined	undefined	liquid
22.310	24.417	166.65	0.0060006	-0.032249	-0.028180	-1.3069	17.100	28.052	908.00	-0.0069789	undefined	undefined	liquid
22.310	24.421	166.65	0.0060006	-0.032249	-0.028179	-1.3069	17.100	28.052	908.00	-0.0069790	undefined	undefined	liquid
22.310	24.425	166.65	0.0060006	-0.032250	-0.028179	-1.3069	17.100	28.052	908.00	-0.0069790	undefined	undefined	liquid
22.310	24.429	166.65	0.0060006	-0.032250	-0.028178	-1.3069	17.100	28.052	908.00	-0.0069790	undefined	undefined	liquid
22.310	24.434	166.65	0.0060006	-0.032250	-0.028178	-1.3069	17.100	28.052	908.01	-0.0069790	undefined	undefined	liquid
22.310	24.438	166.65	0.0060006	-0.032250	-0.028178	-1.3069	17.100	28.052	908.01	-0.0069790	undefined	undefined	liquid
22.310	24.442	166.65	0.0060006	-0.032250	-0.028177	-1.3069	17.100	28.052	908.01	-0.0069790	undefined	undefined	liquid
22.310	24.446	166.65	0.0060006	-0.032251	-0.028177	-1.3070	17.100	28.052	908.01	-0.0069790	undefined	undefined	liquid
22.310	24.450	166.65	0.0060006	-0.032251	-0.028176	-1.3070	17.100	28.051	908.01	-0.0069791	undefined	undefined	liquid
