Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.250	24.400	166.81	0.0059950	-0.033923	-0.029860	-1.3822	17.026	27.907	910.40	-0.0070366	undefined	undefined	liquid
22.250	24.404	166.81	0.0059950	-0.033923	-0.029860	-1.3822	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.408	166.81	0.0059950	-0.033924	-0.029859	-1.3822	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.413	166.81	0.0059950	-0.033924	-0.029859	-1.3822	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.417	166.81	0.0059950	-0.033924	-0.029859	-1.3822	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.421	166.81	0.0059950	-0.033924	-0.029858	-1.3822	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.425	166.81	0.0059950	-0.033924	-0.029858	-1.3823	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.429	166.81	0.0059950	-0.033925	-0.029857	-1.3823	17.026	27.907	910.41	-0.0070367	undefined	undefined	liquid
22.250	24.434	166.81	0.0059950	-0.033925	-0.029857	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.438	166.81	0.0059950	-0.033925	-0.029856	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.442	166.81	0.0059950	-0.033925	-0.029856	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.446	166.81	0.0059950	-0.033926	-0.029855	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.450	166.81	0.0059950	-0.033926	-0.029855	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.455	166.81	0.0059950	-0.033926	-0.029854	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.459	166.81	0.0059950	-0.033926	-0.029854	-1.3823	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.463	166.81	0.0059950	-0.033927	-0.029854	-1.3824	17.026	27.907	910.41	-0.0070368	undefined	undefined	liquid
22.250	24.467	166.81	0.0059950	-0.033927	-0.029853	-1.3824	17.026	27.907	910.41	-0.0070369	undefined	undefined	liquid
22.250	24.471	166.81	0.0059950	-0.033927	-0.029853	-1.3824	17.026	27.907	910.41	-0.0070369	undefined	undefined	liquid
