Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.440	25.780	2.2240	0.44963	0.76244	0.92356	41.161	13.213	26.381	366.67	0.20271	1.2088	0.019438	vapor
22.440	25.783	2.2243	0.44957	0.76244	0.92355	41.160	13.213	26.382	366.67	0.20272	1.2088	0.019438	vapor
22.440	25.786	2.2247	0.44951	0.76243	0.92354	41.159	13.213	26.383	366.66	0.20272	1.2088	0.019438	vapor
22.440	25.789	2.2250	0.44945	0.76243	0.92353	41.158	13.213	26.385	366.66	0.20272	1.2088	0.019438	vapor
22.440	25.792	2.2253	0.44938	0.76242	0.92352	41.156	13.214	26.386	366.66	0.20272	1.2088	0.019439	vapor
22.440	25.795	2.2256	0.44932	0.76242	0.92351	41.155	13.214	26.387	366.65	0.20273	1.2088	0.019439	vapor
22.440	25.798	2.2259	0.44926	0.76241	0.92350	41.154	13.214	26.388	366.65	0.20273	1.2088	0.019439	vapor
22.440	25.801	2.2262	0.44920	0.76240	0.92350	41.153	13.214	26.389	366.65	0.20273	1.2088	0.019439	vapor
22.440	25.804	2.2265	0.44914	0.76240	0.92349	41.152	13.214	26.390	366.64	0.20274	1.2088	0.019439	vapor
22.440	25.807	2.2268	0.44907	0.76239	0.92348	41.150	13.214	26.391	366.64	0.20274	1.2088	0.019440	vapor
22.440	25.810	2.2271	0.44901	0.76239	0.92347	41.149	13.215	26.393	366.63	0.20274	1.2088	0.019440	vapor
22.440	25.813	2.2274	0.44895	0.76238	0.92346	41.148	13.215	26.394	366.63	0.20274	1.2088	0.019440	vapor
22.440	25.816	2.2277	0.44889	0.76238	0.92345	41.147	13.215	26.395	366.63	0.20275	1.2088	0.019440	vapor
22.440	25.819	2.2280	0.44883	0.76237	0.92344	41.145	13.215	26.396	366.62	0.20275	1.2088	0.019440	vapor
22.440	25.822	2.2283	0.44876	0.76237	0.92343	41.144	13.215	26.397	366.62	0.20275	1.2089	0.019441	vapor
22.440	25.824	2.2286	0.44872	0.76236	0.92343	41.143	13.215	26.398	366.62	0.20276	1.2089	0.019441	vapor
22.440	25.824	68.333	0.014634	0.039503	0.044756	1.9868	11.677	22.328	1056.1	-0.0090056	11.359	0.10531	liquid
22.440	25.825	68.333	0.014634	0.039503	0.044756	1.9868	11.677	22.328	1056.1	-0.0090057	11.359	0.10531	liquid
22.440	25.828	68.333	0.014634	0.039503	0.044757	1.9868	11.677	22.327	1056.1	-0.0090057	11.359	0.10531	liquid
22.440	25.831	68.333	0.014634	0.039503	0.044757	1.9868	11.677	22.327	1056.1	-0.0090057	11.359	0.10531	liquid
22.440	25.834	68.333	0.014634	0.039503	0.044757	1.9867	11.677	22.327	1056.1	-0.0090058	11.359	0.10531	liquid
22.440	25.837	68.333	0.014634	0.039502	0.044758	1.9867	11.677	22.327	1056.1	-0.0090058	11.359	0.10531	liquid
22.440	25.840	68.333	0.014634	0.039502	0.044758	1.9867	11.677	22.327	1056.1	-0.0090058	11.359	0.10531	liquid
22.440	25.843	68.333	0.014634	0.039502	0.044758	1.9867	11.677	22.327	1056.1	-0.0090059	11.359	0.10531	liquid
22.440	25.846	68.333	0.014634	0.039501	0.044759	1.9867	11.677	22.327	1056.1	-0.0090059	11.359	0.10531	liquid
22.440	25.849	68.333	0.014634	0.039501	0.044759	1.9867	11.677	22.327	1056.1	-0.0090060	11.360	0.10531	liquid
22.440	25.852	68.333	0.014634	0.039501	0.044759	1.9867	11.677	22.327	1056.1	-0.0090060	11.360	0.10531	liquid
22.440	25.855	68.333	0.014634	0.039501	0.044760	1.9867	11.677	22.327	1056.1	-0.0090060	11.360	0.10531	liquid
22.440	25.858	68.333	0.014634	0.039500	0.044760	1.9866	11.677	22.327	1056.1	-0.0090061	11.360	0.10531	liquid
22.440	25.861	68.333	0.014634	0.039500	0.044760	1.9866	11.677	22.327	1056.1	-0.0090061	11.360	0.10531	liquid
22.440	25.864	68.333	0.014634	0.039500	0.044761	1.9866	11.677	22.327	1056.1	-0.0090061	11.360	0.10531	liquid
22.440	25.867	68.334	0.014634	0.039500	0.044761	1.9866	11.677	22.327	1056.1	-0.0090062	11.360	0.10531	liquid
22.440	25.870	68.334	0.014634	0.039499	0.044761	1.9866	11.677	22.327	1056.1	-0.0090062	11.360	0.10531	liquid
22.440	25.873	68.334	0.014634	0.039499	0.044762	1.9866	11.677	22.327	1056.1	-0.0090062	11.360	0.10531	liquid
22.440	25.876	68.334	0.014634	0.039499	0.044762	1.9866	11.677	22.327	1056.1	-0.0090063	11.360	0.10531	liquid
22.440	25.879	68.334	0.014634	0.039498	0.044762	1.9866	11.677	22.327	1056.1	-0.0090063	11.360	0.10531	liquid
22.440	25.882	68.334	0.014634	0.039498	0.044763	1.9865	11.677	22.327	1056.1	-0.0090064	11.360	0.10531	liquid
22.440	25.885	68.334	0.014634	0.039498	0.044763	1.9865	11.677	22.327	1056.1	-0.0090064	11.360	0.10531	liquid
22.440	25.888	68.334	0.014634	0.039498	0.044763	1.9865	11.677	22.327	1056.1	-0.0090064	11.360	0.10531	liquid
22.440	25.891	68.334	0.014634	0.039497	0.044764	1.9865	11.677	22.327	1056.1	-0.0090065	11.360	0.10531	liquid
22.440	25.894	68.334	0.014634	0.039497	0.044764	1.9865	11.677	22.327	1056.1	-0.0090065	11.360	0.10531	liquid
22.440	25.897	68.334	0.014634	0.039497	0.044764	1.9865	11.677	22.327	1056.1	-0.0090065	11.360	0.10531	liquid
22.440	25.900	68.334	0.014634	0.039497	0.044765	1.9865	11.677	22.327	1056.1	-0.0090066	11.360	0.10531	liquid
22.440	25.903	68.334	0.014634	0.039496	0.044765	1.9865	11.677	22.327	1056.1	-0.0090066	11.360	0.10531	liquid
22.440	25.906	68.334	0.014634	0.039496	0.044765	1.9865	11.677	22.327	1056.1	-0.0090066	11.360	0.10531	liquid
22.440	25.909	68.334	0.014634	0.039496	0.044766	1.9864	11.677	22.327	1056.1	-0.0090067	11.360	0.10531	liquid
22.440	25.912	68.334	0.014634	0.039495	0.044766	1.9864	11.677	22.327	1056.1	-0.0090067	11.360	0.10531	liquid
22.440	25.915	68.334	0.014634	0.039495	0.044766	1.9864	11.677	22.326	1056.1	-0.0090068	11.360	0.10531	liquid
22.440	25.918	68.334	0.014634	0.039495	0.044767	1.9864	11.677	22.326	1056.1	-0.0090068	11.360	0.10531	liquid
22.440	25.921	68.334	0.014634	0.039495	0.044767	1.9864	11.677	22.326	1056.2	-0.0090068	11.360	0.10531	liquid
22.440	25.924	68.334	0.014634	0.039494	0.044767	1.9864	11.677	22.326	1056.2	-0.0090069	11.360	0.10531	liquid
22.440	25.927	68.334	0.014634	0.039494	0.044768	1.9864	11.677	22.326	1056.2	-0.0090069	11.360	0.10531	liquid
22.440	25.930	68.334	0.014634	0.039494	0.044768	1.9864	11.677	22.326	1056.2	-0.0090069	11.360	0.10531	liquid
22.440	25.933	68.334	0.014634	0.039494	0.044768	1.9863	11.677	22.326	1056.2	-0.0090070	11.360	0.10531	liquid
22.440	25.936	68.334	0.014634	0.039493	0.044769	1.9863	11.677	22.326	1056.2	-0.0090070	11.360	0.10531	liquid
22.440	25.939	68.334	0.014634	0.039493	0.044769	1.9863	11.677	22.326	1056.2	-0.0090071	11.360	0.10531	liquid
22.440	25.942	68.334	0.014634	0.039493	0.044769	1.9863	11.677	22.326	1056.2	-0.0090071	11.360	0.10531	liquid
22.440	25.945	68.334	0.014634	0.039492	0.044770	1.9863	11.677	22.326	1056.2	-0.0090071	11.360	0.10531	liquid
22.440	25.948	68.334	0.014634	0.039492	0.044770	1.9863	11.677	22.326	1056.2	-0.0090072	11.360	0.10531	liquid
22.440	25.951	68.335	0.014634	0.039492	0.044770	1.9863	11.677	22.326	1056.2	-0.0090072	11.360	0.10531	liquid
22.440	25.954	68.335	0.014634	0.039492	0.044771	1.9863	11.677	22.326	1056.2	-0.0090072	11.360	0.10532	liquid
22.440	25.957	68.335	0.014634	0.039491	0.044771	1.9862	11.677	22.326	1056.2	-0.0090073	11.360	0.10532	liquid
22.440	25.960	68.335	0.014634	0.039491	0.044771	1.9862	11.677	22.326	1056.2	-0.0090073	11.360	0.10532	liquid
22.440	25.963	68.335	0.014634	0.039491	0.044772	1.9862	11.677	22.326	1056.2	-0.0090073	11.360	0.10532	liquid
22.440	25.966	68.335	0.014634	0.039491	0.044772	1.9862	11.677	22.326	1056.2	-0.0090074	11.360	0.10532	liquid
22.440	25.969	68.335	0.014634	0.039490	0.044772	1.9862	11.677	22.326	1056.2	-0.0090074	11.360	0.10532	liquid
22.440	25.972	68.335	0.014634	0.039490	0.044773	1.9862	11.677	22.326	1056.2	-0.0090075	11.360	0.10532	liquid
22.440	25.975	68.335	0.014634	0.039490	0.044773	1.9862	11.677	22.326	1056.2	-0.0090075	11.360	0.10532	liquid
22.440	25.978	68.335	0.014634	0.039489	0.044773	1.9862	11.677	22.326	1056.2	-0.0090075	11.360	0.10532	liquid
22.440	25.981	68.335	0.014634	0.039489	0.044774	1.9861	11.677	22.326	1056.2	-0.0090076	11.360	0.10532	liquid
22.440	25.984	68.335	0.014634	0.039489	0.044774	1.9861	11.677	22.326	1056.2	-0.0090076	11.360	0.10532	liquid
22.440	25.987	68.335	0.014634	0.039489	0.044774	1.9861	11.677	22.326	1056.2	-0.0090076	11.360	0.10532	liquid
22.440	25.990	68.335	0.014634	0.039488	0.044775	1.9861	11.677	22.326	1056.2	-0.0090077	11.360	0.10532	liquid
22.440	25.993	68.335	0.014634	0.039488	0.044775	1.9861	11.677	22.326	1056.2	-0.0090077	11.360	0.10532	liquid
22.440	25.996	68.335	0.014634	0.039488	0.044775	1.9861	11.677	22.326	1056.2	-0.0090078	11.360	0.10532	liquid
22.440	25.999	68.335	0.014634	0.039488	0.044776	1.9861	11.677	22.326	1056.2	-0.0090078	11.360	0.10532	liquid
22.440	26.002	68.335	0.014634	0.039487	0.044776	1.9861	11.677	22.326	1056.2	-0.0090078	11.360	0.10532	liquid
22.440	26.005	68.335	0.014634	0.039487	0.044776	1.9860	11.677	22.325	1056.2	-0.0090079	11.361	0.10532	liquid
22.440	26.008	68.335	0.014634	0.039487	0.044777	1.9860	11.677	22.325	1056.2	-0.0090079	11.361	0.10532	liquid
22.440	26.011	68.335	0.014634	0.039486	0.044777	1.9860	11.677	22.325	1056.2	-0.0090079	11.361	0.10532	liquid
22.440	26.014	68.335	0.014634	0.039486	0.044777	1.9860	11.677	22.325	1056.2	-0.0090080	11.361	0.10532	liquid
22.440	26.017	68.335	0.014634	0.039486	0.044778	1.9860	11.677	22.325	1056.2	-0.0090080	11.361	0.10532	liquid
22.440	26.020	68.335	0.014634	0.039486	0.044778	1.9860	11.677	22.325	1056.2	-0.0090080	11.361	0.10532	liquid
22.440	26.023	68.335	0.014634	0.039485	0.044778	1.9860	11.677	22.325	1056.2	-0.0090081	11.361	0.10532	liquid
22.440	26.026	68.335	0.014634	0.039485	0.044779	1.9860	11.677	22.325	1056.2	-0.0090081	11.361	0.10532	liquid
22.440	26.029	68.335	0.014634	0.039485	0.044779	1.9859	11.677	22.325	1056.2	-0.0090082	11.361	0.10532	liquid
22.440	26.032	68.335	0.014634	0.039485	0.044779	1.9859	11.677	22.325	1056.2	-0.0090082	11.361	0.10532	liquid
22.440	26.035	68.336	0.014634	0.039484	0.044780	1.9859	11.677	22.325	1056.2	-0.0090082	11.361	0.10532	liquid
22.440	26.038	68.336	0.014634	0.039484	0.044780	1.9859	11.677	22.325	1056.2	-0.0090083	11.361	0.10532	liquid
22.440	26.041	68.336	0.014634	0.039484	0.044780	1.9859	11.677	22.325	1056.2	-0.0090083	11.361	0.10532	liquid
22.440	26.044	68.336	0.014634	0.039483	0.044781	1.9859	11.677	22.325	1056.2	-0.0090083	11.361	0.10532	liquid
22.440	26.047	68.336	0.014634	0.039483	0.044781	1.9859	11.677	22.325	1056.2	-0.0090084	11.361	0.10532	liquid
22.440	26.050	68.336	0.014634	0.039483	0.044781	1.9859	11.677	22.325	1056.2	-0.0090084	11.361	0.10532	liquid
22.440	26.053	68.336	0.014634	0.039483	0.044782	1.9859	11.677	22.325	1056.2	-0.0090084	11.361	0.10532	liquid
22.440	26.056	68.336	0.014634	0.039482	0.044782	1.9858	11.677	22.325	1056.2	-0.0090085	11.361	0.10532	liquid
22.440	26.059	68.336	0.014634	0.039482	0.044782	1.9858	11.677	22.325	1056.2	-0.0090085	11.361	0.10532	liquid
22.440	26.062	68.336	0.014634	0.039482	0.044783	1.9858	11.677	22.325	1056.2	-0.0090086	11.361	0.10532	liquid
22.440	26.065	68.336	0.014634	0.039482	0.044783	1.9858	11.677	22.325	1056.2	-0.0090086	11.361	0.10532	liquid
22.440	26.068	68.336	0.014634	0.039481	0.044783	1.9858	11.677	22.325	1056.2	-0.0090086	11.361	0.10532	liquid
22.440	26.071	68.336	0.014634	0.039481	0.044784	1.9858	11.677	22.325	1056.2	-0.0090087	11.361	0.10532	liquid
22.440	26.074	68.336	0.014634	0.039481	0.044784	1.9858	11.677	22.325	1056.2	-0.0090087	11.361	0.10532	liquid
22.440	26.077	68.336	0.014634	0.039480	0.044785	1.9858	11.677	22.325	1056.2	-0.0090087	11.361	0.10532	liquid
22.440	26.080	68.336	0.014634	0.039480	0.044785	1.9857	11.677	22.325	1056.2	-0.0090088	11.361	0.10532	liquid
22.440	26.083	68.336	0.014634	0.039480	0.044785	1.9857	11.677	22.325	1056.2	-0.0090088	11.361	0.10532	liquid
22.440	26.086	68.336	0.014634	0.039480	0.044786	1.9857	11.677	22.325	1056.2	-0.0090089	11.361	0.10532	liquid
22.440	26.089	68.336	0.014634	0.039479	0.044786	1.9857	11.677	22.325	1056.2	-0.0090089	11.361	0.10532	liquid
22.440	26.092	68.336	0.014634	0.039479	0.044786	1.9857	11.677	22.324	1056.2	-0.0090089	11.361	0.10532	liquid
22.440	26.095	68.336	0.014634	0.039479	0.044787	1.9857	11.677	22.324	1056.2	-0.0090090	11.361	0.10532	liquid
22.440	26.098	68.336	0.014634	0.039479	0.044787	1.9857	11.677	22.324	1056.2	-0.0090090	11.361	0.10532	liquid
22.440	26.101	68.336	0.014634	0.039478	0.044787	1.9857	11.677	22.324	1056.2	-0.0090090	11.361	0.10532	liquid
22.440	26.104	68.336	0.014634	0.039478	0.044788	1.9856	11.677	22.324	1056.2	-0.0090091	11.361	0.10532	liquid
22.440	26.107	68.336	0.014633	0.039478	0.044788	1.9856	11.677	22.324	1056.2	-0.0090091	11.361	0.10532	liquid
22.440	26.110	68.336	0.014633	0.039477	0.044788	1.9856	11.677	22.324	1056.2	-0.0090091	11.361	0.10532	liquid
22.440	26.113	68.336	0.014633	0.039477	0.044789	1.9856	11.677	22.324	1056.2	-0.0090092	11.361	0.10532	liquid
22.440	26.116	68.336	0.014633	0.039477	0.044789	1.9856	11.677	22.324	1056.2	-0.0090092	11.361	0.10532	liquid
22.440	26.119	68.337	0.014633	0.039477	0.044789	1.9856	11.677	22.324	1056.2	-0.0090093	11.361	0.10532	liquid
22.440	26.122	68.337	0.014633	0.039476	0.044790	1.9856	11.677	22.324	1056.2	-0.0090093	11.361	0.10532	liquid
22.440	26.125	68.337	0.014633	0.039476	0.044790	1.9856	11.677	22.324	1056.2	-0.0090093	11.361	0.10532	liquid
22.440	26.128	68.337	0.014633	0.039476	0.044790	1.9855	11.677	22.324	1056.2	-0.0090094	11.361	0.10532	liquid
22.440	26.131	68.337	0.014633	0.039476	0.044791	1.9855	11.677	22.324	1056.2	-0.0090094	11.361	0.10532	liquid
22.440	26.134	68.337	0.014633	0.039475	0.044791	1.9855	11.677	22.324	1056.2	-0.0090094	11.361	0.10532	liquid
22.440	26.137	68.337	0.014633	0.039475	0.044791	1.9855	11.677	22.324	1056.2	-0.0090095	11.361	0.10532	liquid
22.440	26.140	68.337	0.014633	0.039475	0.044792	1.9855	11.677	22.324	1056.3	-0.0090095	11.361	0.10532	liquid
22.440	26.143	68.337	0.014633	0.039475	0.044792	1.9855	11.677	22.324	1056.3	-0.0090095	11.361	0.10532	liquid
22.440	26.146	68.337	0.014633	0.039474	0.044792	1.9855	11.677	22.324	1056.3	-0.0090096	11.361	0.10532	liquid
22.440	26.149	68.337	0.014633	0.039474	0.044793	1.9855	11.677	22.324	1056.3	-0.0090096	11.361	0.10532	liquid
22.440	26.152	68.337	0.014633	0.039474	0.044793	1.9854	11.677	22.324	1056.3	-0.0090097	11.361	0.10532	liquid
22.440	26.155	68.337	0.014633	0.039473	0.044793	1.9854	11.677	22.324	1056.3	-0.0090097	11.361	0.10532	liquid
22.440	26.158	68.337	0.014633	0.039473	0.044794	1.9854	11.677	22.324	1056.3	-0.0090097	11.361	0.10532	liquid
22.440	26.161	68.337	0.014633	0.039473	0.044794	1.9854	11.677	22.324	1056.3	-0.0090098	11.362	0.10532	liquid
22.440	26.164	68.337	0.014633	0.039473	0.044794	1.9854	11.677	22.324	1056.3	-0.0090098	11.362	0.10532	liquid
22.440	26.167	68.337	0.014633	0.039472	0.044795	1.9854	11.677	22.324	1056.3	-0.0090098	11.362	0.10532	liquid
22.440	26.170	68.337	0.014633	0.039472	0.044795	1.9854	11.677	22.324	1056.3	-0.0090099	11.362	0.10532	liquid
22.440	26.173	68.337	0.014633	0.039472	0.044795	1.9854	11.677	22.324	1056.3	-0.0090099	11.362	0.10532	liquid
22.440	26.176	68.337	0.014633	0.039472	0.044796	1.9853	11.677	22.324	1056.3	-0.0090100	11.362	0.10532	liquid
22.440	26.179	68.337	0.014633	0.039471	0.044796	1.9853	11.677	22.323	1056.3	-0.0090100	11.362	0.10532	liquid
22.440	26.182	68.337	0.014633	0.039471	0.044796	1.9853	11.677	22.323	1056.3	-0.0090100	11.362	0.10532	liquid
22.440	26.185	68.337	0.014633	0.039471	0.044797	1.9853	11.677	22.323	1056.3	-0.0090101	11.362	0.10532	liquid
22.440	26.188	68.337	0.014633	0.039470	0.044797	1.9853	11.677	22.323	1056.3	-0.0090101	11.362	0.10532	liquid
22.440	26.191	68.337	0.014633	0.039470	0.044797	1.9853	11.677	22.323	1056.3	-0.0090101	11.362	0.10532	liquid
22.440	26.194	68.337	0.014633	0.039470	0.044798	1.9853	11.677	22.323	1056.3	-0.0090102	11.362	0.10532	liquid
22.440	26.197	68.337	0.014633	0.039470	0.044798	1.9853	11.677	22.323	1056.3	-0.0090102	11.362	0.10532	liquid
22.440	26.200	68.337	0.014633	0.039469	0.044798	1.9852	11.677	22.323	1056.3	-0.0090102	11.362	0.10532	liquid
22.440	26.203	68.337	0.014633	0.039469	0.044799	1.9852	11.677	22.323	1056.3	-0.0090103	11.362	0.10532	liquid
22.440	26.206	68.338	0.014633	0.039469	0.044799	1.9852	11.677	22.323	1056.3	-0.0090103	11.362	0.10532	liquid
22.440	26.209	68.338	0.014633	0.039469	0.044799	1.9852	11.677	22.323	1056.3	-0.0090104	11.362	0.10532	liquid
22.440	26.212	68.338	0.014633	0.039468	0.044800	1.9852	11.677	22.323	1056.3	-0.0090104	11.362	0.10532	liquid
22.440	26.215	68.338	0.014633	0.039468	0.044800	1.9852	11.677	22.323	1056.3	-0.0090104	11.362	0.10532	liquid
22.440	26.218	68.338	0.014633	0.039468	0.044800	1.9852	11.677	22.323	1056.3	-0.0090105	11.362	0.10532	liquid
22.440	26.221	68.338	0.014633	0.039467	0.044801	1.9852	11.677	22.323	1056.3	-0.0090105	11.362	0.10532	liquid
22.440	26.224	68.338	0.014633	0.039467	0.044801	1.9852	11.677	22.323	1056.3	-0.0090105	11.362	0.10532	liquid
22.440	26.227	68.338	0.014633	0.039467	0.044801	1.9851	11.677	22.323	1056.3	-0.0090106	11.362	0.10532	liquid
