Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
22.260	24.400	166.78	0.0059959	-0.033644	-0.029581	-1.3696	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.404	166.78	0.0059959	-0.033645	-0.029581	-1.3697	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.408	166.78	0.0059959	-0.033645	-0.029580	-1.3697	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.413	166.78	0.0059959	-0.033645	-0.029580	-1.3697	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.417	166.78	0.0059959	-0.033645	-0.029579	-1.3697	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.421	166.78	0.0059959	-0.033646	-0.029579	-1.3697	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.425	166.78	0.0059959	-0.033646	-0.029578	-1.3697	17.038	27.931	910.00	-0.0070270	undefined	undefined	liquid
22.260	24.429	166.78	0.0059959	-0.033646	-0.029578	-1.3697	17.038	27.931	910.00	-0.0070271	undefined	undefined	liquid
22.260	24.434	166.78	0.0059959	-0.033646	-0.029578	-1.3697	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.438	166.78	0.0059959	-0.033647	-0.029577	-1.3697	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.442	166.78	0.0059959	-0.033647	-0.029577	-1.3698	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.446	166.78	0.0059959	-0.033647	-0.029576	-1.3698	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.450	166.78	0.0059959	-0.033647	-0.029576	-1.3698	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.455	166.78	0.0059959	-0.033648	-0.029575	-1.3698	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.459	166.78	0.0059959	-0.033648	-0.029575	-1.3698	17.038	27.931	910.01	-0.0070271	undefined	undefined	liquid
22.260	24.463	166.78	0.0059959	-0.033648	-0.029574	-1.3698	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.467	166.78	0.0059959	-0.033648	-0.029574	-1.3698	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.471	166.78	0.0059959	-0.033649	-0.029573	-1.3698	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.476	166.78	0.0059959	-0.033649	-0.029573	-1.3698	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.480	166.78	0.0059959	-0.033649	-0.029573	-1.3698	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.484	166.78	0.0059959	-0.033649	-0.029572	-1.3699	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.488	166.78	0.0059959	-0.033650	-0.029572	-1.3699	17.038	27.931	910.01	-0.0070272	undefined	undefined	liquid
22.260	24.492	166.78	0.0059959	-0.033650	-0.029571	-1.3699	17.038	27.931	910.01	-0.0070273	undefined	undefined	liquid
22.260	24.497	166.78	0.0059959	-0.033650	-0.029571	-1.3699	17.038	27.931	910.01	-0.0070273	undefined	undefined	liquid
22.260	24.501	166.78	0.0059959	-0.033650	-0.029570	-1.3699	17.038	27.931	910.01	-0.0070273	undefined	undefined	liquid
22.260	24.505	166.78	0.0059959	-0.033650	-0.029570	-1.3699	17.038	27.931	910.01	-0.0070273	undefined	undefined	liquid
22.260	24.509	166.78	0.0059959	-0.033651	-0.029569	-1.3699	17.038	27.931	910.01	-0.0070273	undefined	undefined	liquid
22.260	24.513	166.78	0.0059959	-0.033651	-0.029569	-1.3699	17.038	27.931	910.02	-0.0070273	undefined	undefined	liquid
22.260	24.518	166.78	0.0059959	-0.033651	-0.029568	-1.3699	17.038	27.931	910.02	-0.0070273	undefined	undefined	liquid
22.260	24.522	166.78	0.0059959	-0.033651	-0.029568	-1.3700	17.038	27.931	910.02	-0.0070273	undefined	undefined	liquid
22.260	24.526	166.78	0.0059959	-0.033652	-0.029567	-1.3700	17.038	27.931	910.02	-0.0070274	undefined	undefined	liquid
22.260	24.530	166.78	0.0059959	-0.033652	-0.029567	-1.3700	17.038	27.931	910.02	-0.0070274	undefined	undefined	liquid
22.260	24.534	166.78	0.0059959	-0.033652	-0.029567	-1.3700	17.038	27.931	910.02	-0.0070274	undefined	undefined	liquid
22.260	24.539	166.78	0.0059959	-0.033652	-0.029566	-1.3700	17.038	27.931	910.02	-0.0070274	undefined	undefined	liquid
22.260	24.543	166.78	0.0059959	-0.033653	-0.029566	-1.3700	17.038	27.931	910.02	-0.0070274	undefined	undefined	liquid
